id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
19108377,Honey Bee Cottage,23899755,Laverne,,Ward 73,-34.04424,18.45956,Entire home/apt,505,2,5,2020-03-11,0.32,1,269
19110346,house with stunning views over Southern Suburbs,23038288,John,,Ward 62,-33.99512,18.45396,Entire home/apt,3998,7,0,,,1,0
19116822,Large bedroom 5 minutes from Cape Town city centre,37105272,Vukani,,Ward 57,-33.93206,18.45156,Private room,508,2,3,2018-02-05,0.09,1,155
19117477,Cosy Cottage in Milnerton Proper,13846819,Annette,,Ward 55,-33.88981,18.49295,Entire home/apt,401,7,1,2017-10-31,0.03,5,266
19125164,Strathmore Flat in the annex of Chartfield,3007248,Florian,,Ward 64,-34.12498,18.45001,Entire home/apt,2595,1,0,,,19,342
19128534,SHERWOOD #2:  Camps Bay Apartment 200 Mt to  beach,108659303,Angela,,Ward 54,-33.95514,18.37833,Entire home/apt,1501,3,8,2020-03-19,0.28,2,356
19128957,Modern bright apartment - view of Table Mountain,101358087,Melonique,,Ward 27,-33.90011,18.54607,Entire home/apt,888,2,15,2020-03-10,0.85,1,361
19130490,"Tranquil, Luxury Condo on the Atlantic Seaboard",51485947,Ellen,,Ward 54,-33.92529,18.37845,Entire home/apt,2908,2,30,2019-11-25,0.84,15,361
19133998,Max Beach Cottage,133728957,Udo,,Ward 61,-34.13286,18.34092,Entire home/apt,592,3,19,2020-03-22,0.61,1,151
19137540,Savour the Ocean Breezes from this Bantry Bay Condominium,51485947,Ellen,,Ward 54,-33.92523,18.37843,Entire home/apt,2194,2,43,2020-03-21,1.32,15,363
19148444,Upmarket Getaway on the Exclusive Atlantic Seaboard,51485947,Ellen,,Ward 54,-33.92523,18.37845,Entire home/apt,2194,2,47,2020-03-09,1.36,15,363
19152009,Sunny Sea Point Apartment by the Sea,133905001,Mary-Rose,,Ward 54,-33.92107,18.38089,Entire home/apt,1396,3,21,2020-01-07,0.65,1,177
19152135,PLUMROSE COTTAGE ON THE PENINSULA,133905949,Yvette,,Ward 64,-34.08727,18.46121,Entire home/apt,1501,5,3,2020-02-10,0.10,1,97
19156157,Renovated Contemporary Boutique Apartment Getaway,67724695,Kobie,,Ward 115,-33.92711,18.41679,Entire home/apt,934,2,85,2020-03-23,2.47,2,365
19157807,No Listing,64072373,Ignus,,Ward 100,-34.16061,18.87095,Entire home/apt,1004,2,4,2018-03-26,0.13,4,0
19166502,Prima Views,57218252,Sheri,,Ward 54,-33.95429,18.3866,Entire home/apt,24794,1,2,2019-04-20,0.07,125,345
19166723,Ground Floor apartment bedroom in Cape Town CBD,86035364,Ricki,,Ward 77,-33.93419,18.4172,Private room,272,1,0,,,1,0
19166916,Halo Villa,57218252,Sheri,,Ward 54,-33.96175,18.38357,Entire home/apt,15001,3,2,2020-02-29,0.37,125,311
19170750,Modern Apartment in Cape Town Century City,9872892,Sarishsingh,,Ward 55,-33.88893,18.51098,Entire home/apt,1498,1,5,2019-03-25,0.15,9,75
19173570,"Colourful, Safe & Convenient Kloof St Flat!",134089217,Chregan,,Ward 115,-33.93333,18.40906,Entire home/apt,758,2,20,2019-04-02,0.58,1,0
19173952,Cape Stellenburg Flat,134089061,钰瑄,,Ward 59,-33.97713,18.46423,Entire home/apt,646,90,4,2019-04-20,0.23,1,177
19177335,Modern home with spectacular view in Oude Westhof,134121755,Mareli,,Ward 70,-33.85784,18.59777,Entire home/apt,1603,7,0,,,1,0
19177818,Cape Town City Center Designer Apartment near Table Mountain,24057677,Andrew,,Ward 115,-33.92179,18.42015,Entire home/apt,793,3,73,2020-03-14,2.08,2,313
19182041,Majestic V&A Waterfront 2 Bed 2 Bath Luxury,14120131,Chapson,,Ward 115,-33.91321,18.4258,Entire home/apt,508,2,23,2020-04-06,0.65,16,1
19184587,Acorn on Blair,100716894,Esna,,Ward 15,-34.06261,18.83711,Entire home/apt,454,2,29,2018-11-06,0.83,2,365
19184800,Idyllic Apartment in Central & Convenient Location,134196333,Chregan,,Ward 115,-33.93321,18.41023,Entire home/apt,1198,2,2,2017-07-21,0.06,1,0
19185008,Anchor on Blair,100716894,Esna,,Ward 15,-34.06082,18.83794,Entire home/apt,646,2,48,2020-04-16,1.36,2,365
19187023,Loft Living on Popular Rose Street!,134210932,Propr,,Ward 115,-33.91757,18.41797,Entire home/apt,599,3,27,2020-03-31,0.84,1,319
19188876,Family holiday home with spectacular views,106584308,Ciska,,Ward 74,-34.04209,18.36022,Entire home/apt,2687,4,8,2020-03-25,0.27,9,293
19189192,Classic 2 bed Spacious Apartment - Stunning Views!,134227881,Aissa And Ughetta,,Ward 115,-33.9132,18.40937,Entire home/apt,1152,3,6,2019-03-15,0.18,1,282
19192023,Aloe Cottage,54900965,Verna,,Ward 73,-34.04716,18.45475,Private room,593,3,1,2020-01-15,0.21,1,87
19193383,MooiBaai Cottages - room Hippo,23709904,Valérie,,Ward 74,-34.01526,18.36076,Private room,1742,2,0,,,5,250
19195016,MooiBaai Cottages - room Elephant,23709904,Valérie,,Ward 74,-34.01662,18.36187,Private room,1742,2,0,,,5,257
19195519,MooiBaai Cottages - room Rhino,23709904,Valérie,,Ward 74,-34.01491,18.36263,Private room,1602,2,0,,,5,272
19196658,CAPE TOWN Sea Point Beach Apartment sleeps up to 6,71915658,Zwali,,Ward 54,-33.92241,18.37942,Entire home/apt,1991,1,0,,,1,0
19200329,513 - 'Sun-Setters Studio' with amazing views,134332070,Kate,,Ward 55,-33.88482,18.49453,Entire home/apt,644,3,24,2020-03-17,0.79,1,359
19204421,Large spacious beach house in Blouberg,130158506,Kathy,,Ward 23,-33.80878,18.47365,Private room,2005,10,0,,,1,0
19204553,Amanjiwo Surf House - With a view,134269360,Sébastien,,Ward 61,-34.19626,18.3754,Entire home/apt,899,2,13,2020-03-20,0.43,2,0
19205999,"Airy, Art-Filled Loft with Panoramic Terrace Views",9189366,Alex,,Ward 115,-33.91287,18.4153,Entire home/apt,899,2,96,2020-03-03,2.69,7,341
19215668,Newly kitted out apartment in CT City Centre,134482190,Joanne,,Ward 115,-33.92493,18.41569,Entire home/apt,527,2,18,2018-01-02,0.50,1,0
19217021,"""The Grey Room"" Studio",113000931,Carole,,Ward 71,-34.03854,18.42787,Entire home/apt,470,3,2,2018-02-16,0.06,2,58
19217105,"Modern, luxurious 4-bedroom house",51002677,Rupert,,Ward 54,-33.9579,18.37883,Entire home/apt,8504,4,1,2018-01-05,0.03,1,0
19217219,Wingate Escape,23528728,Teresa,,Ward 69,-34.13127,18.39406,Private room,652,1,2,2019-06-19,0.17,1,0
19217379,Stylish modern beachfront apartment,11286005,Anna,,Ward 55,-33.89354,18.48273,Entire home/apt,1289,2,25,2020-02-27,0.71,1,356
19222437,Marina Beach House,76169597,Adrian,,Ward 64,-34.09224,18.47731,Entire home/apt,2495,2,37,2020-03-12,1.10,1,346
19222863,GOOD VALUE FOR MONEY DURING LOCKDOWN WITH WIFI,29180480,Nadine,,Ward 57,-33.95063,18.47322,Entire home/apt,322,3,38,2020-03-18,1.06,1,56
19223916,"Beautiful, modern family home in Constantia",49469859,Debbie,,Ward 73,-34.03006,18.45382,Entire home/apt,4493,2,4,2020-01-02,0.11,1,0
19235211,✦ Central Modern Studio | Wifi | TV | Pool | Gym,109085388,Greg,,Ward 115,-33.92883,18.42167,Entire home/apt,476,1,31,2020-05-22,0.97,1,287
19235513,"A welcoming, modern, spacious home away from home.",46812368,Devinia,,Ward 54,-33.91213,18.3946,Private room,1322,5,0,,,2,88
19241364,TOWNHOUSE WITH A VIEW,9735402,Bernard,,Ward 115,-33.91193,18.41462,Entire home/apt,2114,5,1,2017-07-09,0.03,2,364
19243185,"A very comfortable, open-plan living home.",99251453,Gordon,,Ward 109,-34.04069,18.76479,Entire home/apt,1392,5,0,,,1,0
19253591,Saffron House Guesthouse Room 9,134074870,Carla,,Ward 4,-33.85211,18.49449,Private room,745,1,0,,,1,365
19253993,"Elegant, Cosy Bedroom in historic Kalk Bay Home",3051948,Filippa & Stu,,Ward 64,-34.12027,18.45838,Private room,687,1,3,2018-05-29,0.08,3,0
19254779,Hannah's Haven,94183466,Hannah,,Ward 102,-33.85969,18.68087,Private room,366,1,4,2019-10-27,0.12,1,89
19255087,Bright and Spacious 1 Bed Apartment,129376313,Deborah,,Ward 54,-33.91732,18.39449,Entire home/apt,758,4,7,2020-02-20,0.25,1,88
19261513,FROGGIES - SEA VIEW - 2 BEDROOM APARTMENT,134868355,Wendy,,Ward 61,-34.20541,18.45523,Entire home/apt,975,1,149,2020-03-11,4.21,1,314
19263721,Designer Victorian Home in Tamboerskloof,78611601,Adam & Jackie,,Ward 77,-33.92664,18.40476,Entire home/apt,2784,7,0,,,2,0
19277732,Perfect for families situated in Constantia,49978043,Janine,,Ward 62,-34.01606,18.42913,Entire home/apt,7994,10,0,,,17,143
19281121,Family Home with garden & pool in Southern Suburbs,66356688,Kathryn,,Ward 71,-34.0725,18.45154,Entire home/apt,1254,5,1,2018-12-22,0.06,1,0
19282709,"3 bedroom Victorian Cottage, Green Point near city",44342708,Fiona,,Ward 115,-33.909,18.40034,Entire home/apt,1501,1,117,2020-03-18,3.34,7,347
19290006,Beautiful Big Room in Great Neighbourhood,132458317,Wentzel,,Ward 115,-33.93156,18.4153,Private room,881,3,24,2020-03-13,0.75,1,179
19290050,4 Bedroom Luxury Accommodation in Hout Bay,39267768,Dana,,Ward 74,-34.03904,18.35035,Entire home/apt,4493,10,1,2019-01-02,0.06,1,365
19299862,Surfer and Kite Surfers Haven,89981333,Natalie,,Ward 23,-33.80699,18.46818,Private room,544,2,3,2019-02-16,0.09,2,365
19301986,Neat Bedroom in Observatory Capetown,109425023,Keith,,Ward 57,-33.93458,18.46756,Private room,510,2,0,,,1,0
19302688,Lemon Cottage,24174683,Joanna,,Ward 74,-34.01903,18.35409,Entire home/apt,1794,3,5,2018-04-01,0.14,2,115
19302759,Light and Bright in Bantry Bay,12729704,Christa,,Ward 54,-33.92625,18.37866,Entire home/apt,1198,14,39,2020-04-06,1.12,12,221
19304193,Prestigious Apartment on the Waterfront Canals!,135189061,Chregan,,Ward 115,-33.90928,18.41772,Entire home/apt,1304,2,5,2017-08-27,0.14,1,0
19304816,Ultimate Sea Point Convenience in Spacious 1 BDRM,129849940,Paul,,Ward 54,-33.91891,18.38858,Entire home/apt,476,2,5,2017-12-11,0.15,1,0
19306655,Easy Seaside Comfort and Spectacular Views,135203599,Natasha,,Ward 107,-33.82937,18.48154,Entire home/apt,1448,2,77,2020-03-10,2.17,1,311
19308791,Carnarvon Cottage,61725583,Justin,,Ward 73,-34.01867,18.46367,Entire home/apt,748,2,25,2019-10-09,0.76,3,0
19309034,One Bedroomed Flat in Vredehoek,9684523,Jacques,,Ward 77,-33.93934,18.42326,Entire home/apt,558,3,13,2019-02-11,0.42,1,365
19314139,Lark 24 Room 2,1848610,Lucinda,,Ward 113,-33.8324,18.5017,Private room,352,1,5,2019-01-03,0.15,3,1
19319895,Beautiful Home in the Heart of Cape Town,105902123,Etienne,,Ward 77,-33.93958,18.41713,Entire home/apt,2745,3,25,2019-04-08,0.84,1,0
19327730,Lovely studio flat-ground floor-upmarket location,74563610,Marlisa,,Ward 54,-33.9257,18.38857,Entire home/apt,872,1,2,2019-01-01,0.11,1,270
19335115,"View, beach, comfy accommodation  = Perfection",30621414,Peter And Leigh,,Ward 64,-34.13994,18.43121,Entire home/apt,1204,2,52,2020-01-11,1.58,1,365
19335383,"Lovely, spacious cottage in upper Somerset West",53128912,Annelene,,Ward 15,-34.05936,18.86092,Entire home/apt,454,1,158,2020-03-28,4.79,1,200
19341866,Tranquil Retreat with unspoilt Views.,77869274,Penni,,Ward 69,-34.09782,18.38893,Entire home/apt,4507,7,1,2019-12-31,0.19,1,0
19342512,"Stylish Hideaway with Great Privacy, Large Garden, and Pool",105996964,Axel,,Ward 107,-33.82538,18.48432,Entire home/apt,2194,4,33,2020-03-01,1.03,4,303
19349022,"Idyllic, Spacious, Warm Home near UCT",96830330,Deborah,,Ward 60,-33.97729,18.49902,Entire home/apt,1097,3,11,2020-01-10,0.34,4,270
19349522,Cape Town North suburbs. Modern  #WiFi - Parking,135592667,Sue,,Ward 1,-33.86477,18.5644,Private room,348,1,19,2020-03-01,0.72,2,268
19354767,1 bedroom apartment - central GREEN POINT,25670936,Margot,,Ward 115,-33.90686,18.41082,Entire home/apt,942,2,33,2019-12-30,0.93,3,365
19357578,"Slick, Urban Apartment in the Business District",53378443,Grant,,Ward 115,-33.92738,18.41554,Entire home/apt,951,7,68,2020-02-28,2.06,3,335
19357816,"Central, Trendy Apartment with Modern Design",7335710,Candice,,Ward 115,-33.92616,18.41627,Entire home/apt,846,3,114,2020-03-18,3.36,4,331
19358333,Perfect Cape Town stay,24275682,Jacques,,Ward 77,-33.94033,18.41065,Entire home/apt,652,3,0,,,1,0
19359004,4 On Turner,135675910,Arnold,,Ward 3,-33.89844,18.64709,Entire home/apt,644,2,7,2020-01-02,0.24,1,365
19360026,Stylish villa with unobstructed sea views & pool,6632489,Turnkey365,,Ward 54,-33.9585,18.37823,Entire home/apt,4405,3,6,2019-12-10,0.59,45,342
